[0.024s][info][gc] Using Serial
[16.873s][info][gc] GC(67) Pause Young (Allocation Failure) 6M->2M(15M) 0.360ms
[16.879s][info][gc] GC(68) Pause Young (Allocation Failure) 6M->2M(15M) 0.352ms
[16.888s][info][gc] GC(69) Pause Young (Allocation Failure) 6M->2M(15M) 0.383ms
[16.893s][info][gc] GC(70) Pause Young (Allocation Failure) 6M->2M(15M) 0.342ms
[16.900s][info][gc] GC(71) Pause Young (Allocation Failure) 6M->2M(15M) 0.372ms
[16.913s][info][gc] GC(72) Pause Young (Allocation Failure) 6M->2M(15M) 0.266ms
[16.921s][info][gc] GC(73) Pause Young (Allocation Failure) 6M->2M(15M) 0.375ms
[16.927s][info][gc] GC(74) Pause Young (Allocation Failure) 6M->2M(15M) 0.362ms
[16.932s][info][gc] GC(75) Pause Young (Allocation Failure) 6M->2M(15M) 0.366ms
[16.937s][info][gc] GC(76) Pause Young (Allocation Failure) 6M->2M(15M) 0.356ms
[16.946s][info][gc] GC(77) Pause Young (Allocation Failure) 6M->2M(15M) 0.303ms
[16.952s][info][gc] GC(78) Pause Young (Allocation Failure) 6M->2M(15M) 0.381ms
[16.958s][info][gc] GC(79) Pause Young (Allocation Failure) 6M->2M(15M) 0.371ms
[16.971s][info][gc] GC(80) Pause Young (Allocation Failure) 6M->2M(15M) 0.348ms
[16.985s][info][gc] GC(81) Pause Young (Allocation Failure) 6M->2M(15M) 0.658ms
[17.001s][info][gc] GC(82) Pause Young (Allocation Failure) 6M->2M(15M) 0.470ms
[17.019s][info][gc] GC(83) Pause Young (Allocation Failure) 6M->2M(15M) 0.411ms
[17.032s][info][gc] GC(84) Pause Young (Allocation Failure) 6M->2M(15M) 0.370ms
[17.048s][info][gc] GC(85) Pause Young (Allocation Failure) 6M->2M(15M) 0.342ms
[17.073s][info][gc] GC(86) Pause Young (Allocation Failure) 6M->2M(15M) 0.372ms
[17.084s][info][gc] GC(87) Pause Young (Allocation Failure) 6M->2M(15M) 0.352ms
[17.095s][info][gc] GC(88) Pause Young (Allocation Failure) 6M->2M(15M) 0.351ms
[17.100s][info][gc] GC(89) Pause Young (Allocation Failure) 6M->2M(15M) 0.314ms
[17.109s][info][gc] GC(90) Pause Young (Allocation Failure) 6M->2M(15M) 0.530ms
[17.118s][info][gc] GC(91) Pause Young (Allocation Failure) 6M->2M(15M) 0.368ms
[17.128s][info][gc] GC(92) Pause Young (Allocation Failure) 6M->2M(15M) 0.381ms
[17.135s][info][gc] GC(93) Pause Young (Allocation Failure) 6M->2M(15M) 0.357ms
[17.141s][info][gc] GC(94) Pause Young (Allocation Failure) 6M->2M(15M) 0.362ms
[17.145s][info][gc] GC(95) Pause Young (Allocation Failure) 6M->2M(15M) 0.301ms
[17.150s][info][gc] GC(96) Pause Young (Allocation Failure) 6M->2M(15M) 0.325ms
[17.154s][info][gc] GC(97) Pause Young (Allocation Failure) 6M->2M(15M) 0.326ms
[17.159s][info][gc] GC(98) Pause Young (Allocation Failure) 6M->2M(15M) 0.351ms
[17.164s][info][gc] GC(99) Pause Young (Allocation Failure) 6M->2M(15M) 0.328ms
[17.168s][info][gc] GC(100) Pause Young (Allocation Failure) 6M->2M(15M) 0.327ms
[17.173s][info][gc] GC(101) Pause Young (Allocation Failure) 6M->2M(15M) 0.342ms
[17.177s][info][gc] GC(102) Pause Young (Allocation Failure) 6M->2M(15M) 0.308ms
[17.181s][info][gc] GC(103) Pause Young (Allocation Failure) 6M->2M(15M) 0.294ms
[17.186s][info][gc] GC(104) Pause Young (Allocation Failure) 6M->2M(15M) 0.719ms
[17.191s][info][gc] GC(105) Pause Young (Allocation Failure) 6M->2M(15M) 0.308ms
[17.196s][info][gc] GC(106) Pause Young (Allocation Failure) 6M->2M(15M) 0.366ms
[17.201s][info][gc] GC(107) Pause Young (Allocation Failure) 6M->2M(15M) 0.323ms
[17.206s][info][gc] GC(108) Pause Young (Allocation Failure) 6M->2M(15M) 0.330ms
[17.211s][info][gc] GC(109) Pause Young (Allocation Failure) 6M->2M(15M) 0.333ms
[17.221s][info][gc] GC(110) Pause Young (Allocation Failure) 6M->2M(15M) 0.281ms
[17.226s][info][gc] GC(111) Pause Young (Allocation Failure) 6M->2M(15M) 0.327ms
[17.230s][info][gc] GC(112) Pause Young (Allocation Failure) 6M->2M(15M) 0.301ms
[17.235s][info][gc] GC(113) Pause Young (Allocation Failure) 6M->2M(15M) 0.396ms
[17.240s][info][gc] GC(114) Pause Young (Allocation Failure) 6M->2M(15M) 0.482ms
[17.244s][info][gc] GC(115) Pause Young (Allocation Failure) 6M->2M(15M) 0.303ms
[17.249s][info][gc] GC(116) Pause Young (Allocation Failure) 6M->2M(15M) 0.347ms
[17.253s][info][gc] GC(117) Pause Young (Allocation Failure) 6M->2M(15M) 0.321ms
[17.258s][info][gc] GC(118) Pause Young (Allocation Failure) 6M->2M(15M) 0.330ms
[17.264s][info][gc] GC(119) Pause Young (Allocation Failure) 6M->2M(15M) 0.339ms
[17.269s][info][gc] GC(120) Pause Young (Allocation Failure) 6M->2M(15M) 0.352ms
[17.274s][info][gc] GC(121) Pause Young (Allocation Failure) 6M->2M(15M) 0.332ms
[17.279s][info][gc] GC(122) Pause Young (Allocation Failure) 6M->2M(15M) 0.345ms
[17.285s][info][gc] GC(123) Pause Young (Allocation Failure) 6M->2M(15M) 0.279ms
[17.289s][info][gc] GC(124) Pause Young (Allocation Failure) 6M->2M(15M) 0.339ms
[17.293s][info][gc] GC(125) Pause Young (Allocation Failure) 6M->2M(15M) 0.297ms
[17.297s][info][gc] GC(126) Pause Young (Allocation Failure) 6M->2M(15M) 0.296ms
[17.302s][info][gc] GC(127) Pause Young (Allocation Failure) 6M->2M(15M) 0.333ms
[17.306s][info][gc] GC(128) Pause Young (Allocation Failure) 6M->2M(15M) 0.295ms
[17.310s][info][gc] GC(129) Pause Young (Allocation Failure) 6M->2M(15M) 0.302ms
[17.314s][info][gc] GC(130) Pause Young (Allocation Failure) 6M->2M(15M) 0.340ms
[17.320s][info][gc] GC(131) Pause Young (Allocation Failure) 6M->2M(15M) 0.337ms
[17.326s][info][gc] GC(132) Pause Young (Allocation Failure) 6M->2M(15M) 0.347ms
[17.336s][info][gc] GC(133) Pause Young (Allocation Failure) 6M->2M(15M) 0.354ms
[17.348s][info][gc] GC(134) Pause Young (Allocation Failure) 6M->2M(15M) 0.353ms
